Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
DD,2020-05-29,"DuPont de Nemours, Inc.",Basic Materials,Chemicals,USA,37.36B,-,50.73,0.46%,6499632
DDD,2020-05-29,3D Systems Corporation,Technology,Computer Hardware,USA,884.47M,-,7.37,-2.38%,1947355
DDOG,2020-05-29,"Datadog, Inc.",Technology,Software - Application,USA,20.42B,-,71.27,6.17%,12688500
DDS,2020-05-29,"Dillard's, Inc.",Consumer Cyclical,Department Stores,USA,707.34M,6.88,30.01,-1.12%,742527
DE,2020-05-29,Deere & Company,Industrials,Farm & Heavy Construction Machinery,USA,48.42B,15.18,152.12,-0.68%,2230117
DEA,2020-05-29,"Easterly Government Properties, Inc.",Real Estate,REIT - Office,USA,1.88B,192.85,25.07,-1.14%,1204283
DECK,2020-05-29,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,USA,5.11B,18.72,182.53,-2.07%,519909
DEI,2020-05-29,"Douglas Emmett, Inc.",Real Estate,REIT - Office,USA,5.25B,14.27,29.36,-2.78%,1680610
DELL,2020-05-29,Dell Technologies Inc.,Technology,Computer Hardware,USA,37.85B,8.08,49.64,8.91%,11727028
DENN,2020-05-29,Denny's Corporation,Consumer Cyclical,Restaurants,USA,598.32M,5.97,10.85,-3.77%,1395590
DEO,2020-05-29,Diageo plc,Consumer Defensive,Beverages - Wineries & Distilleries,United Kingdom,82.00B,22.46,140.61,-2.86%,1525640
DESP,2020-05-29,"Despegar.com, Corp.",Consumer Cyclical,Travel Services,Argentina,488.41M,-,7.1,1.72%,407521
DFP,2020-05-29,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,Financial,Closed-End Fund - Debt,USA,481.90M,-,25.14,0.84%,54642
DFS,2020-05-29,Discover Financial Services,Financial,Credit Services,USA,14.65B,7.10,47.51,-3.96%,8084064
DG,2020-05-29,Dollar General Corporation,Consumer Defensive,Discount Stores,USA,48.52B,28.83,191.51,4.02%,6972395
DGICA,2020-05-29,Donegal Group Inc.,Financial,Insurance - Property & Casualty,USA,405.56M,14.80,14.25,-2.93%,61304
DGII,2020-05-29,Digi International Inc.,Technology,Communication Equipment,USA,328.00M,52.50,11.13,0.27%,142515
DGX,2020-05-29,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,USA,15.84B,20.89,118.28,0.18%,2149458
DHC,2020-05-29,Diversified Healthcare Trust,Real Estate,REIT - Healthcare Facilities,USA,919.95M,-,3.58,-9.14%,37144126
DHI,2020-05-29,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,USA,19.71B,10.91,55.3,-1.09%,6355845
DHIL,2020-05-29,"Diamond Hill Investment Group, Inc.",Financial,Asset Management,USA,335.87M,9.05,104.96,-1.89%,8931
DHR,2020-05-29,Danaher Corporation,Healthcare,Diagnostics & Research,USA,117.50B,45.94,166.61,1.61%,5019186
DHT,2020-05-29,"DHT Holdings, Inc.",Energy,Oil & Gas Midstream,Bermuda,865.22M,9.90,5.94,-1.00%,2433495
DIAX,2020-05-29,Nuveen Dow 30 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,497.86M,5.54,13.69,-0.15%,67336
DIN,2020-05-29,"Dine Brands Global, Inc.",Consumer Cyclical,Restaurants,USA,738.18M,8.35,45.39,-7.20%,1314223
DIOD,2020-05-29,Diodes Incorporated,Technology,Semiconductors,USA,2.44B,17.86,48.64,0.79%,283083
DIS,2020-05-29,The Walt Disney Company,Communication Services,Entertainment,USA,211.53B,44.10,117.3,0.47%,17352997
DISCA,2020-05-29,"Discovery, Inc.",Communication Services,Entertainment,USA,10.59B,7.49,21.75,-0.98%,5733518
DISH,2020-05-29,DISH Network Corporation,Communication Services,Entertainment,USA,16.03B,15.20,31.65,1.49%,4668455
DJCO,2020-05-29,Daily Journal Corporation,Communication Services,Publishing,USA,383.74M,-,280.1,0.04%,1035
DK,2020-05-29,"Delek US Holdings, Inc.",Energy,Oil & Gas Refining & Marketing,USA,1.48B,-,19.67,-3.44%,1458931
DKL,2020-05-29,"Delek Logistics Partners, LP",Energy,Oil & Gas Midstream,USA,693.35M,8.32,23.81,-2.74%,162952
DKNG,2020-05-29,DraftKings Inc.,Financial,Shell Companies,USA,27.47B,863.04,39.7,6.58%,14756702
DKS,2020-05-29,"DICK'S Sporting Goods, Inc.",Consumer Cyclical,Specialty Retail,USA,3.09B,10.78,36.06,3.24%,3782568
DLB,2020-05-29,"Dolby Laboratories, Inc.",Communication Services,Entertainment,USA,6.10B,19.40,60.73,-0.69%,495910
DLPH,2020-05-29,Delphi Technologies PLC,Consumer Cyclical,Auto Parts,United Kingdom,1.12B,-,12.88,0.39%,3113732
DLR,2020-05-29,"Digital Realty Trust, Inc.",Real Estate,REIT - Office,USA,37.08B,51.38,143.56,-1.70%,2293405
DLTR,2020-05-29,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,USA,23.08B,28.20,97.87,0.24%,3825323
DLX,2020-05-29,Deluxe Corporation,Communication Services,Advertising Agencies,USA,980.51M,-,23.33,-8.72%,468611
DMLP,2020-05-29,"Dorchester Minerals, L.P.",Energy,Oil & Gas E&P,USA,409.15M,8.79,11.67,-1.77%,35442
DNK,2020-05-29,Phoenix Tree Holdings Limited,Real Estate,Real Estate Services,China,1.43B,-,7.78,-2.75%,2450
DNKN,2020-05-29,"Dunkin' Brands Group, Inc.",Consumer Cyclical,Restaurants,USA,5.26B,22.09,63.87,-2.61%,1384963
DNLI,2020-05-29,Denali Therapeutics Inc.,Healthcare,Biotechnology,USA,2.83B,-,27.83,1.50%,549087
DNOW,2020-05-29,NOW Inc.,Energy,Oil & Gas Equipment & Services,USA,835.67M,-,7.45,-1.06%,840091
DNP,2020-05-29,DNP Select Income Fund Inc.,Financial,Closed-End Fund - Equity,USA,3.37B,5.18,11.13,-0.45%,297742
DOC,2020-05-29,Physicians Realty Trust,Real Estate,REIT - Healthcare Facilities,USA,3.48B,42.85,17.27,-0.97%,3564186
DOCU,2020-05-29,"DocuSign, Inc.",Technology,Software - Application,USA,25.56B,-,139.74,9.34%,8109722
DOMO,2020-05-29,"Domo, Inc.",Technology,Software - Application,USA,713.52M,-,25.32,3.77%,656281
DOOO,2020-05-29,BRP Inc.,Consumer Cyclical,Recreational Vehicles,Canada,1.43B,18.62,34.63,-2.45%,177014
DOOR,2020-05-29,Masonite International Corporation,Industrials,Building Products & Equipment,USA,1.66B,23.73,66.38,-3.21%,182115
DORM,2020-05-29,"Dorman Products, Inc.",Consumer Cyclical,Auto Parts,USA,2.27B,27.39,69.92,4.76%,249965
DOV,2020-05-29,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,14.17B,19.06,97.25,0.23%,1186606
DOW,2020-05-29,Dow Inc.,Basic Materials,Chemicals,USA,28.78B,-,38.6,-0.28%,5118877
DOX,2020-05-29,Amdocs Limited,Technology,Software - Infrastructure,USA,8.35B,17.06,62.26,-1.24%,1406340
DOYU,2020-05-29,DouYu International Holdings Limited,Communication Services,Internet Content & Information,China,3.15B,-,9.0,0.11%,1985938
DPG,2020-05-29,Duff & Phelps Utility and Infrastructure Fund Inc.,Financial,Closed-End Fund - Equity,USA,418.37M,-,11.03,2.04%,179175
DPHC,2020-05-29,DiamondPeak Holdings Corp.,Industrials,Conglomerates,USA,347.65M,114.14,9.93,-0.09%,17586
DPZ,2020-05-29,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,USA,15.22B,36.93,385.84,5.55%,1106351
DQ,2020-05-29,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,China,786.48M,13.31,51.17,1.75%,259166
DRD,2020-05-29,DRDGOLD Limited,Basic Materials,Gold,South Africa,844.23M,26.55,9.77,5.05%,466453
DRE,2020-05-29,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,12.61B,31.23,34.48,-1.00%,5243254
DRH,2020-05-29,DiamondRock Hospitality Company,Real Estate,REIT - Hotel & Motel,USA,1.21B,8.71,5.99,0.34%,4215925
DRI,2020-05-29,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,USA,10.19B,14.91,76.86,-3.32%,4226929
DRNA,2020-05-29,"Dicerna Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.53B,-,21.57,3.11%,704902
DRQ,2020-05-29,"Dril-Quip, Inc.",Energy,Oil & Gas Equipment & Services,USA,1.07B,-,30.39,0.20%,435079
DRRX,2020-05-29,DURECT Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,USA,468.00M,-,2.34,-1.68%,3286268
DSGX,2020-05-29,The Descartes Systems Group Inc,Technology,Software - Application,Canada,4.01B,106.47,47.59,4.94%,255324
DSL,2020-05-29,DoubleLine Income Solutions Fund,Financial,Closed-End Fund - Debt,USA,1.46B,-,14.4,1.48%,542100
DSM,2020-05-29,"BNY Mellon Strategic Municipal Bond Fund, Inc.",Financial,Closed-End Fund - Debt,USA,354.35M,8.85,7.17,0.84%,160663
DSPG,2020-05-29,"DSP Group, Inc.",Technology,Semiconductors,USA,424.37M,-,18.02,4.52%,403808
DSSI,2020-05-29,Diamond S Shipping Inc.,Energy,Oil & Gas Midstream,USA,444.24M,11.99,10.95,2.62%,619320
DSU,2020-05-29,"BlackRock Debt Strategies Fund, Inc.",Financial,Closed-End Fund - Debt,USA,480.08M,23.68,9.66,0.42%,184170
DT,2020-05-29,"Dynatrace, Inc.",Technology,Software - Application,USA,10.53B,-,38.47,1.96%,9933423
DTE,2020-05-29,DTE Energy Company,Utilities,Utilities - Regulated Electric,USA,20.65B,18.29,107.57,-0.18%,2238413
DTIL,2020-05-29,"Precision BioSciences, Inc.",Healthcare,Biotechnology,USA,382.33M,-,7.01,-0.71%,979985
DUK,2020-05-29,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,USA,62.25B,16.86,85.63,-0.23%,3929559
DUO,2020-05-29,Fangdd Network Group Ltd.,Real Estate,Real Estate Services,China,751.52M,-,9.44,-0.42%,30
DVA,2020-05-29,DaVita Inc.,Healthcare,Medical Care Facilities,USA,10.11B,13.90,80.96,1.87%,1861390
DVAX,2020-05-29,Dynavax Technologies Corporation,Healthcare,Biotechnology,USA,622.53M,-,6.12,26.45%,26736707
DVN,2020-05-29,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,4.19B,-,10.81,-7.29%,41992853
DXC,2020-05-29,DXC Technology Company,Technology,Information Technology Services,USA,3.69B,-,14.21,-14.24%,29218849
DXCM,2020-05-29,"DexCom, Inc.",Healthcare,Diagnostics & Research,USA,35.16B,237.63,378.31,4.55%,1320695
DXPE,2020-05-29,"DXP Enterprises, Inc.",Industrials,Industrial Distribution,USA,302.35M,9.47,17.63,-1.12%,122281
DY,2020-05-29,"Dycom Industries, Inc.",Industrials,Engineering & Construction,USA,1.30B,131.56,42.1,-0.94%,600464
E,2020-05-29,Eni S.p.A.,Energy,Oil & Gas Integrated,Italy,33.11B,-,18.2,-2.15%,430360
EA,2020-05-29,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,USA,35.64B,11.99,122.88,1.26%,4560650
EAD,2020-05-29,Wells Fargo Income Opportunities Fund,Financial,Asset Management,USA,434.89M,9.26,7.13,-0.14%,204684
EAF,2020-05-29,GrafTech International Ltd.,Industrials,Electrical Equipment & Parts,USA,1.89B,2.91,6.84,-3.39%,923330
EAT,2020-05-29,"Brinker International, Inc.",Consumer Cyclical,Restaurants,USA,1.18B,8.36,26.35,-0.04%,2678995
EB,2020-05-29,"Eventbrite, Inc.",Technology,Software - Application,USA,763.39M,-,8.62,-0.46%,812686
EBAY,2020-05-29,eBay Inc.,Consumer Cyclical,Internet Retail,USA,31.28B,21.07,45.54,2.96%,18719758
EBF,2020-05-29,"Ennis, Inc.",Industrials,Business Equipment & Supplies,USA,450.16M,12.10,17.8,-3.68%,171744
EBIX,2020-05-29,"Ebix, Inc.",Technology,Software - Application,USA,687.99M,7.17,22.41,-1.62%,419612
EBR,2020-05-29,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,8.41B,-,5.36,0.00%,739144
EBR-B,2020-05-29,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,9.34B,-,5.95,4.20%,38409
EBS,2020-05-29,Emergent BioSolutions Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,4.27B,64.47,83.49,1.84%,492993
EBSB,2020-05-29,"Meridian Bancorp, Inc.",Financial,Banks - Regional,USA,612.17M,9.12,11.52,-1.29%,239120
EC,2020-05-29,Ecopetrol S.A.,Energy,Oil & Gas Integrated,Colombia,21.64B,7.57,10.41,-1.23%,2431765
ECCB,2020-05-29,Eagle Point Credit Company Inc.,Financial,Asset Management,USA,560.74M,-,24.26,1.23%,3369
ECHO,2020-05-29,"Echo Global Logistics, Inc.",Industrials,Integrated Freight & Logistics,USA,536.34M,66.13,20.7,-2.54%,214016
ECL,2020-05-29,Ecolab Inc.,Basic Materials,Specialty Chemicals,USA,61.45B,40.03,212.58,0.55%,20791837
ECOL,2020-05-29,"US Ecology, Inc.",Industrials,Waste Management,USA,1.07B,-,33.67,-0.94%,230994
ECOM,2020-05-29,ChannelAdvisor Corporation,Technology,Software - Application,USA,396.60M,55.36,13.95,1.75%,346650
ECPG,2020-05-29,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,990.27M,9.26,31.77,-3.20%,266574
ED,2020-05-29,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,USA,25.04B,19.31,75.06,2.61%,3071268
EDD,2020-05-29,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",Financial,Closed-End Fund - Debt,USA,375.40M,-,5.68,0.53%,190130
EDIT,2020-05-29,"Editas Medicine, Inc.",Healthcare,Biotechnology,USA,1.48B,-,27.07,-0.81%,1034496
EDU,2020-05-29,New Oriental Education & Technology Group Inc.,Consumer Defensive,Education & Training Services,China,19.66B,43.14,119.96,4.23%,1966247
EE,2020-05-29,El Paso Electric Company,Utilities,Utilities - Regulated Electric,USA,2.78B,34.02,67.97,-0.06%,500439
EEFT,2020-05-29,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure,USA,4.99B,18.27,94.73,-0.87%,531414
EFC,2020-05-29,Ellington Financial Inc.,Financial,Mortgage Finance,USA,438.40M,5.82,10.2,-1.83%,773938
EFR,2020-05-29,Eaton Vance Senior Floating-Rate Trust,Financial,Closed-End Fund - Debt,USA,412.33M,95.64,11.19,0.63%,85814
EFSC,2020-05-29,Enterprise Financial Services Corp,Financial,Banks - Regional,USA,790.93M,8.79,29.37,-1.18%,120056
EFT,2020-05-29,Eaton Vance Floating-Rate Income Trust,Financial,Closed-End Fund - Debt,USA,448.07M,24.33,11.24,0.27%,101403
EFX,2020-05-29,Equifax Inc.,Industrials,Consulting Services,USA,18.60B,69.64,153.56,-0.29%,1427745
EGAN,2020-05-29,eGain Corporation,Technology,Software - Application,USA,322.71M,63.48,10.41,2.97%,103241
EGBN,2020-05-29,"Eagle Bancorp, Inc.",Financial,Banks - Regional,USA,1.04B,8.29,32.36,-3.37%,164174
EGHT,2020-05-29,"8x8, Inc.",Technology,Software - Application,USA,1.49B,-,14.54,-2.68%,2111075
EGO,2020-05-29,Eldorado Gold Corporation,Basic Materials,Gold,Canada,1.42B,13.84,8.4,-0.24%,2389351
EGOV,2020-05-29,NIC Inc.,Technology,Software - Application,USA,1.61B,32.08,24.06,1.65%,542015
EGP,2020-05-29,"EastGroup Properties, Inc.",Real Estate,REIT - Industrial,USA,4.46B,36.27,116.25,-2.81%,499104
EGRX,2020-05-29,"Eagle Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,703.29M,318.39,51.26,-1.27%,141873
EH,2020-05-29,EHang Holdings Limited,Industrials,Aerospace & Defense,China,675.45M,-,12.12,0.08%,23299
EHC,2020-05-29,Encompass Health Corporation,Healthcare,Medical Care Facilities,USA,7.29B,21.20,73.25,-1.66%,827179
EHI,2020-05-29,Western Asset Global High Income Fund Inc.,Financial,Closed-End Fund - Debt,USA,400.05M,6.90,9.07,0.44%,176873
EHTH,2020-05-29,"eHealth, Inc.",Financial,Insurance Brokers,USA,3.34B,54.09,130.42,2.08%,441877
EIDX,2020-05-29,"Eidos Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.88B,-,48.91,1.22%,110990
EIG,2020-05-29,"Employers Holdings, Inc.",Financial,Insurance - Specialty,USA,910.45M,14.16,29.89,-2.29%,236052
EIGI,2020-05-29,"Endurance International Group Holdings, Inc.",Technology,Software - Application,USA,499.59M,-,3.58,4.99%,1186355
EIGR,2020-05-29,"Eiger BioPharmaceuticals, Inc.",Healthcare,Biotechnology,USA,301.75M,-,12.07,-1.55%,179423
EIM,2020-05-29,Eaton Vance Municipal Bond Fund,Financial,Asset Management,USA,968.72M,8.48,12.79,0.31%,118559
EIX,2020-05-29,Edison International,Utilities,Utilities - Regulated Electric,USA,21.90B,16.86,58.11,0.21%,3071955
EL,2020-05-29,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,70.96B,55.75,197.47,2.59%,2874073
ELAN,2020-05-29,Elanco Animal Health Incorporated,Healthcare,Drug Manufacturers - Specialty & Generic,USA,8.54B,-,21.41,0.14%,5447694
ELF,2020-05-29,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,USA,732.91M,48.69,17.14,3.44%,916896
ELP,2020-05-29,Companhia Paranaense de Energia - COPEL,Utilities,Utilities - Diversified,Brazil,3.18B,9.03,11.91,1.19%,1013858
ELS,2020-05-29,"Equity LifeStyle Properties, Inc.",Real Estate,REIT - Residential,USA,11.20B,51.49,62.3,-0.32%,1796631
ELY,2020-05-29,Callaway Golf Company,Consumer Cyclical,Leisure,USA,1.44B,24.87,15.32,0.52%,1529746
EMD,2020-05-29,Western Asset Emerging Markets Debt Fund Inc.,Financial,Closed-End Fund - Debt,USA,734.42M,5.33,12.09,0.83%,108790
EME,2020-05-29,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,3.58B,10.93,63.55,-2.74%,378664
EMN,2020-05-29,Eastman Chemical Company,Basic Materials,Chemicals,USA,9.24B,11.61,68.08,-0.54%,2473304
EMR,2020-05-29,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,USA,36.71B,17.36,61.02,-0.02%,4658433
ENB,2020-05-29,Enbridge Inc.,Energy,Oil & Gas Midstream,Canada,65.93B,45.70,32.45,0.34%,3454279
ENBL,2020-05-29,"Enable Midstream Partners, LP",Energy,Oil & Gas Midstream,USA,1.81B,5.61,4.16,-1.89%,4158375
ENDP,2020-05-29,Endo International plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,898.11M,-,3.86,-1.28%,5177601
ENIA,2020-05-29,Enel Americas S.A.,Utilities,Utilities - Regulated Electric,Chile,11.91B,6.46,7.42,1.92%,3701877
ENIC,2020-05-29,Enel Chile S.A.,Utilities,Utilities - Regulated Electric,Chile,5.53B,21.45,3.71,0.27%,1149539
ENLC,2020-05-29,"EnLink Midstream, LLC",Energy,Oil & Gas Midstream,USA,1.12B,-,2.36,-1.26%,5270013
ENPH,2020-05-29,"Enphase Energy, Inc.",Technology,Solar,USA,7.74B,34.43,58.19,4.28%,3765377
ENR,2020-05-29,"Energizer Holdings, Inc.",Industrials,Electrical Equipment & Parts,USA,3.01B,32.19,43.88,0.02%,501857
ENS,2020-05-29,EnerSys,Industrials,Electrical Equipment & Parts,USA,2.68B,17.30,63.3,0.17%,274710
ENSG,2020-05-29,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,USA,2.30B,23.29,43.72,-2.50%,481354
ENTA,2020-05-29,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.02B,46.01,51.49,-0.21%,258202
ENTG,2020-05-29,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,8.07B,28.83,59.88,2.17%,582716
ENV,2020-05-29,"Envestnet, Inc.",Technology,Software - Application,USA,3.86B,-,72.61,0.86%,235578
ENVA,2020-05-29,"Enova International, Inc.",Financial,Credit Services,USA,436.53M,4.87,14.15,-0.63%,699911
EOG,2020-05-29,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,29.69B,14.01,50.97,-1.30%,6542877
EOI,2020-05-29,Eaton Vance Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,546.60M,56.05,13.9,0.43%,115191
EOS,2020-05-29,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,855.00M,4.40,17.3,0.58%,132655
EPAC,2020-05-29,Enerpac Tool Group Corp.,Industrials,Specialty Industrial Machinery,USA,1.08B,38.58,17.9,-2.77%,440525
EPAM,2020-05-29,"EPAM Systems, Inc.",Technology,Information Technology Services,USA,12.86B,46.73,230.64,1.13%,523481
EPAY,2020-05-29,"Bottomline Technologies (de), Inc.",Technology,Software - Infrastructure,USA,2.25B,-,50.6,1.89%,340067
EPC,2020-05-29,Edgewell Personal Care Company,Consumer Defensive,Household & Personal Products,USA,1.65B,-,30.42,0.36%,525946
EPD,2020-05-29,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,USA,41.99B,9.06,19.1,-1.39%,7387708
EPR,2020-05-29,EPR Properties,Real Estate,REIT - Retail,USA,2.48B,20.67,31.57,-4.30%,1348788
EPRT,2020-05-29,"Essential Properties Realty Trust, Inc.",Real Estate,REIT - Diversified,USA,1.22B,21.11,13.64,1.49%,1776655
EPZM,2020-05-29,"Epizyme, Inc.",Healthcare,Biotechnology,USA,1.76B,-,17.55,-4.67%,1052931
EQC,2020-05-29,Equity Commonwealth,Real Estate,REIT - Office,USA,4.10B,6.09,33.7,0.09%,868062
EQH,2020-05-29,"Equitable Holdings, Inc.",Financial,Insurance - Diversified,USA,8.76B,2.01,19.11,-2.75%,4233804
EQIX,2020-05-29,"Equinix, Inc. (REIT)",Real Estate,REIT - Specialty,USA,59.39B,117.51,697.63,0.62%,588713
EQM,2020-05-29,"EQM Midstream Partners, LP",Energy,Oil & Gas Midstream,USA,4.09B,114.91,19.65,0.05%,2730664
EQNR,2020-05-29,Equinor ASA,Energy,Oil & Gas Integrated,Norway,49.63B,-,14.59,-2.54%,3960293
EQR,2020-05-29,Equity Residential,Real Estate,REIT - Residential,USA,22.74B,19.24,60.56,-0.51%,5139876
EQT,2020-05-29,EQT Corporation,Energy,Oil & Gas E&P,USA,3.41B,-,13.34,-0.22%,5979999
EQX,2020-05-29,Equinox Gold Corp.,Basic Materials,Gold,Canada,2.09B,-,9.22,1.88%,1540912
ERC,2020-05-29,Wells Fargo Advantage Multi-Sector Income Fund,Financial,Asset Management,USA,320.11M,8.02,10.47,-0.38%,141505
ERF,2020-05-29,Enerplus Corporation,Energy,Oil & Gas E&P,Canada,613.21M,-,2.69,-3.58%,971043
ERI,2020-05-29,"Eldorado Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,USA,2.69B,-,35.46,2.01%,7546983
ERIC,2020-05-29,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment,Sweden,30.32B,140.62,9.14,2.01%,5944661
ERIE,2020-05-29,Erie Indemnity Company,Financial,Insurance Brokers,USA,8.43B,35.00,180.24,3.27%,304335
ERII,2020-05-29,"Energy Recovery, Inc.",Industrials,Pollution & Treatment Controls,USA,427.98M,48.64,7.68,-1.91%,252594
ERJ,2020-05-29,Embraer S.A.,Industrials,Aerospace & Defense,Brazil,1.04B,-,5.49,5.98%,15959329
EROS,2020-05-29,Eros International Plc,Communication Services,Entertainment,USA,430.88M,-,3.23,2.22%,1871259
ES,2020-05-29,Eversource Energy,Utilities,Utilities - Regulated Electric,USA,28.29B,29.41,83.7,3.47%,3610621
ESE,2020-05-29,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,USA,2.14B,29.35,82.61,-0.65%,159405
ESGR,2020-05-29,Enstar Group Limited,Financial,Insurance - Diversified,Bermuda,3.14B,143.12,142.4,-1.53%,44681
ESGRO,2020-05-29,Enstar Group Limited,Financial,Insurance - Diversified,Bermuda,543.60M,20.63,25.33,0.92%,7068
ESGRP,2020-05-29,Enstar Group Limited,Financial,Insurance - Diversified,Bermuda,547.04M,20.76,25.49,0.51%,49772
ESI,2020-05-29,Element Solutions Inc,Basic Materials,Specialty Chemicals,USA,2.74B,30.25,10.89,-1.09%,1461577
ESLT,2020-05-29,Elbit Systems Ltd.,Industrials,Aerospace & Defense,Israel,6.26B,27.13,140.89,-0.47%,19829
ESNT,2020-05-29,Essent Group Ltd.,Financial,Mortgage Finance,Bermuda,3.35B,5.62,33.05,-2.07%,18296663
ESPR,2020-05-29,"Esperion Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.18B,-,42.37,3.49%,626542
ESRT,2020-05-29,"Empire State Realty Trust, Inc.",Real Estate,REIT - Diversified,USA,1.20B,25.50,6.63,-6.88%,5324063
ESS,2020-05-29,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,USA,15.82B,25.25,242.77,-2.45%,554614
ESTA,2020-05-29,Establishment Labs Holdings Inc.,Healthcare,Medical Devices,Costa Rica,472.32M,-,19.68,-0.46%,64628
ESTC,2020-05-29,Elastic N.V.,Technology,Software - Application,USA,6.43B,-,85.92,5.17%,2106719
ET,2020-05-29,Energy Transfer LP,Energy,Oil & Gas Midstream,USA,21.93B,11.44,8.16,-1.33%,19289051
ETB,2020-05-29,Eaton Vance Tax-Managed Buy-Write Income Fund,Financial,Closed-End Fund - Equity,USA,361.51M,5.41,13.6,-1.09%,70798
ETFC,2020-05-29,E*TRADE Financial Corporation,Financial,Capital Markets,USA,10.12B,13.16,45.54,-0.24%,3740804
ETG,2020-05-29,Eaton Vance Tax-Advantaged Global Dividend Income Fund,Financial,Closed-End Fund - Equity,USA,1.05B,6.93,13.79,-0.07%,229823
ETJ,2020-05-29,Eaton Vance Risk-Managed Diversified Equity Income Fund,Financial,Closed-End Fund - Equity,USA,593.35M,-,9.3,0.32%,260876
ETN,2020-05-29,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,34.75B,16.67,84.9,-0.27%,3330511
ETNB,2020-05-29,"89bio, Inc.",Healthcare,Biotechnology,USA,356.78M,-,25.76,1.70%,42137
ETO,2020-05-29,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,Financial,Closed-End Fund - Equity,USA,328.20M,5.47,20.94,0.96%,62895
ETR,2020-05-29,Entergy Corporation,Utilities,Utilities - Diversified,USA,20.31B,18.34,101.82,-1.21%,1794232
ETRN,2020-05-29,Equitrans Midstream Corporation,Energy,Oil & Gas Midstream,USA,1.87B,-,8.09,0.50%,6940344
ETSY,2020-05-29,"Etsy, Inc.",Consumer Cyclical,Internet Retail,USA,9.57B,137.25,80.98,4.07%,3103072
ETV,2020-05-29,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,Financial,Closed-End Fund - Equity,USA,1.25B,5.73,13.81,-0.22%,212134
ETW,2020-05-29,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,Financial,Closed-End Fund - Foreign,USA,899.67M,5.04,8.37,-0.12%,394453
ETY,2020-05-29,Eaton Vance Tax-Managed Diversified Equity Income Fund,Financial,Closed-End Fund - Equity,USA,1.61B,10.38,10.6,0.38%,370390
EURN,2020-05-29,Euronav NV,Energy,Oil & Gas Midstream,Belgium,2.18B,6.85,10.12,-0.20%,1541168
EV,2020-05-29,Eaton Vance Corp.,Financial,Asset Management,USA,3.99B,10.56,36.05,-4.91%,8647952
EVA,2020-05-29,"Enviva Partners, LP",Basic Materials,Lumber & Wood Production,USA,1.16B,88.78,34.98,-0.51%,67154
EVBG,2020-05-29,"Everbridge, Inc.",Technology,Software - Application,USA,5.02B,-,146.26,6.97%,564999
