Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
CCJ,2020-05-20,Cameco Corporation,Energy,Uranium,Canada,3.99B,76.87,10.07,2.86%,2947315
CCK,2020-05-20,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,USA,8.58B,17.16,62.94,0.53%,703326
CCL,2020-05-20,Carnival Corporation & Plc,Consumer Cyclical,Travel Services,USA,9.90B,5.24,14.15,0.28%,39904513
CCMP,2020-05-20,Cabot Microelectronics Corporation,Technology,Semiconductor Equipment & Materials,USA,4.13B,51.78,137.59,1.73%,197843
CCO,2020-05-20,"Clear Channel Outdoor Holdings, Inc.",Communication Services,Advertising Agencies,USA,423.68M,-,0.92,1.13%,4168517
CCOI,2020-05-20,"Cogent Communications Holdings, Inc.",Communication Services,Telecom Services,USA,3.64B,95.04,77.17,0.67%,274948
CCS,2020-05-20,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,868.36M,7.19,27.23,3.10%,287739
CCU,2020-05-20,Compania Cervecerias Unidas S.A.,Consumer Defensive,Beverages - Brewers,Chile,2.51B,18.31,13.73,3.00%,141468
CCX,2020-05-20,Churchill Capital Corp II,Financial,Shell Companies,USA,718.29M,-,10.41,1.17%,15267
CCXI,2020-05-20,"ChemoCentryx, Inc.",Healthcare,Biotechnology,USA,3.55B,-,59.15,5.59%,583021
CCXX,2020-05-20,Churchill Capital Corp III,Financial,Shell Companies,USA,1.11B,-,10.1,0.10%,523792
CDAY,2020-05-20,Ceridian HCM Holding Inc.,Technology,Software - Application,USA,9.21B,128.13,65.22,1.27%,489470
CDE,2020-05-20,"Coeur Mining, Inc.",Basic Materials,Gold,USA,1.23B,-,5.97,1.88%,7663611
CDK,2020-05-20,"CDK Global, Inc.",Technology,Software - Application,USA,4.67B,24.54,38.08,-0.52%,854336
CDLX,2020-05-20,"Cardlytics, Inc.",Communication Services,Internet Content & Information,USA,1.70B,-,67.73,7.39%,1525662
CDMO,2020-05-20,"Avid Bioservices, Inc.",Healthcare,Biotechnology,USA,309.57M,-,5.53,3.17%,210646
CDMOP,2020-05-20,"Avid Bioservices, Inc.",Healthcare,Biotechnology,USA,1.37B,-,24.4,0.65%,3465
CDNA,2020-05-20,"CareDx, Inc",Healthcare,Diagnostics & Research,USA,1.27B,-,29.69,-3.32%,657533
CDNS,2020-05-20,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,24.53B,24.86,88.09,3.10%,2347051
CDW,2020-05-20,CDW Corporation,Technology,Information Technology Services,USA,15.85B,21.33,109.23,3.06%,1008158
CDXS,2020-05-20,"Codexis, Inc.",Healthcare,Biotechnology,USA,652.77M,-,11.41,2.33%,583862
CDZI,2020-05-20,Cadiz Inc.,Utilities,Utilities - Regulated Water,USA,363.93M,-,10.57,0.57%,189196
CE,2020-05-20,Celanese Corporation,Basic Materials,Chemicals,USA,10.11B,14.17,86.1,2.65%,1153984
CEA,2020-05-20,China Eastern Airlines Corporation Limited,Industrials,Airlines,China,8.73B,12.18,18.34,1.38%,28640
CEL,2020-05-20,Cellcom Israel Ltd.,Communication Services,Telecom Services,Israel,479.51M,-,3.32,-3.21%,9525
CELH,2020-05-20,"Celsius Holdings, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,USA,548.13M,44.72,7.96,1.14%,1400127
CENT,2020-05-20,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,USA,1.79B,22.78,34.97,-0.03%,334718
CENTA,2020-05-20,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,USA,1.38B,21.38,32.99,0.76%,227058
CENX,2020-05-20,Century Aluminum Company,Basic Materials,Aluminum,USA,448.39M,-,5.1,4.08%,543246
CEO,2020-05-20,CNOOC Limited,Energy,Oil & Gas E&P,Hong Kong,53.17B,6.18,119.09,1.05%,125723
CEPU,2020-05-20,Central Puerto S.A.,Utilities,Utilities - Regulated Electric,Argentina,445.12M,0.63,2.94,-1.67%,81672
CEQP,2020-05-20,Crestwood Equity Partners LP,Energy,Oil & Gas Midstream,USA,817.43M,5.80,12.27,4.69%,2311946
CERN,2020-05-20,Cerner Corporation,Healthcare,Health Information Services,USA,20.78B,42.13,67.79,0.01%,1127126
CERS,2020-05-20,Cerus Corporation,Healthcare,Biotechnology,USA,900.11M,-,5.51,3.96%,1312069
CET,2020-05-20,Central Securities Corp.,Financial,Asset Management,USA,742.50M,2.96,28.68,2.17%,15635
CETV,2020-05-20,Central European Media Enterprises Ltd.,Communication Services,Broadcasting,Bermuda,976.80M,12.69,3.91,-0.51%,418784
CEVA,2020-05-20,"CEVA, Inc.",Technology,Semiconductors,USA,732.68M,782.33,33.64,5.85%,97950
CF,2020-05-20,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,USA,5.94B,12.90,27.51,1.18%,2522261
CFB,2020-05-20,"CrossFirst Bankshares, Inc.",Financial,Banks - Regional,USA,481.65M,16.94,9.3,11.31%,126286
CFFA,2020-05-20,CF Finance Acquisition Corp.,Financial,Shell Companies,USA,368.18M,104.80,10.27,0.00%,0
CFFN,2020-05-20,"Capitol Federal Financial, Inc.",Financial,Banks - Regional,USA,1.56B,21.82,11.39,3.64%,469359
CFG,2020-05-20,"Citizens Financial Group, Inc.",Financial,Banks - Regional,USA,9.35B,7.42,21.67,4.84%,5439338
CFR,2020-05-20,"Cullen/Frost Bankers, Inc.",Financial,Banks - Regional,USA,4.31B,12.13,70.08,3.64%,459452
CFX,2020-05-20,Colfax Corporation,Industrials,Specialty Industrial Machinery,USA,3.04B,86.91,26.42,-1.78%,4044036
CFXA,2020-05-20,Colfax Corporation,Industrials,Specialty Industrial Machinery,USA,13.44B,-,114.65,-3.87%,892
CG,2020-05-20,The Carlyle Group Inc.,Financial,Asset Management,USA,9.13B,-,25.93,3.89%,1384642
CGBD,2020-05-20,"TCG BDC, Inc.",Financial,Asset Management,USA,462.76M,-,8.24,2.23%,351918
CGC,2020-05-20,Canopy Growth Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,6.24B,-,16.93,-2.14%,6644548
CGEN,2020-05-20,Compugen Ltd.,Healthcare,Biotechnology,Israel,1.08B,-,14.46,11.23%,1169623
CGNX,2020-05-20,Cognex Corporation,Technology,Scientific & Technical Instruments,USA,10.36B,56.28,61.4,0.90%,930573
CHA,2020-05-20,China Telecom Corporation Limited,Communication Services,Telecom Services,Hong Kong,25.64B,8.88,31.75,-0.81%,83479
CHCO,2020-05-20,City Holding Company,Financial,Banks - Regional,USA,967.98M,10.02,59.24,4.79%,64287
CHCT,2020-05-20,Community Healthcare Trust Incorporated,Real Estate,REIT - Healthcare Facilities,USA,834.21M,66.90,37.73,3.63%,115324
CHD,2020-05-20,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,USA,17.72B,27.06,72.15,0.06%,1161326
CHDN,2020-05-20,Churchill Downs Incorporated,Consumer Cyclical,Gambling,USA,4.66B,43.26,120.47,6.47%,405420
CHE,2020-05-20,Chemed Corporation,Healthcare,Medical Care Facilities,USA,7.58B,33.87,473.75,1.24%,83111
CHEF,2020-05-20,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,USA,440.45M,52.78,14.89,5.64%,2234252
CHGG,2020-05-20,"Chegg, Inc.",Consumer Defensive,Education & Training Services,USA,7.71B,-,63.01,3.24%,2408427
CHH,2020-05-20,"Choice Hotels International, Inc.",Consumer Cyclical,Lodging,USA,4.38B,18.07,80.13,2.89%,440800
CHI,2020-05-20,Calamos Convertible Opportunities and Income Fund,Financial,Closed-End Fund - Debt,USA,673.07M,8.33,9.49,0.85%,287215
CHKP,2020-05-20,Check Point Software Technologies Ltd.,Technology,Software - Application,Israel,15.43B,19.52,107.79,2.17%,758964
CHL,2020-05-20,China Mobile Limited,Communication Services,Telecom Services,Hong Kong,148.49B,9.82,36.06,0.92%,4497780
CHNG,2020-05-20,Change Healthcare Inc.,Healthcare,Health Information Services,USA,3.65B,10.70,12.08,3.16%,2822217
CHRS,2020-05-20,"Coherus BioSciences, Inc.",Healthcare,Biotechnology,USA,1.21B,8.94,17.24,2.50%,955562
CHRW,2020-05-20,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,USA,10.40B,21.59,77.62,2.19%,2138642
CHSCP,2020-05-20,CHS Inc.,Consumer Defensive,Farm Products,USA,344.81M,-,28.52,1.89%,26492
CHT,2020-05-20,"Chunghwa Telecom Co., Ltd.",Communication Services,Telecom Services,Taiwan,28.76B,26.42,37.28,0.68%,122306
CHTR,2020-05-20,"Charter Communications, Inc.",Communication Services,Entertainment,USA,104.62B,62.17,512.8,-1.47%,1089529
CHU,2020-05-20,China Unicom (Hong Kong) Limited,Communication Services,Telecom Services,Hong Kong,18.53B,12.26,6.12,-2.55%,649924
CHW,2020-05-20,Calamos Global Dynamic Income Fund,Financial,Closed-End Fund - Equity,USA,395.87M,8.79,6.68,2.61%,308153
CHWY,2020-05-20,"Chewy, Inc.",Consumer Cyclical,Internet Retail,USA,15.53B,-,39.45,-1.50%,4674674
CHY,2020-05-20,Calamos Convertible and High Income Fund,Financial,Closed-End Fund - Debt,USA,734.70M,8.54,10.03,1.52%,343804
CI,2020-05-20,Cigna Corporation,Healthcare,Healthcare Plans,USA,69.74B,14.46,188.27,-1.83%,1614052
CIA,2020-05-20,"Citizens, Inc.",Financial,Insurance - Life,USA,304.29M,-,5.99,6.21%,115425
CIB,2020-05-20,Bancolombia S.A.,Financial,Banks - Regional,Colombia,5.48B,7.12,23.47,2.40%,959379
CIEN,2020-05-20,Ciena Corporation,Technology,Communication Equipment,USA,8.17B,8.32,52.95,3.48%,1608076
CIG,2020-05-20,Companhia Energetica de Minas Gerais,Utilities,Utilities - Diversified,Brazil,2.35B,4.61,1.58,3.27%,2824417
CIGI,2020-05-20,Colliers International Group Inc.,Real Estate,Real Estate Services,Canada,1.72B,17.91,47.41,1.74%,205867
CII,2020-05-20,"BlackRock Enhanced Capital and Income Fund, Inc.",Financial,Closed-End Fund - Equity,USA,623.88M,3.84,14.14,1.58%,98721
CIM,2020-05-20,Chimera Investment Corporation,Real Estate,REIT - Mortgage,USA,1.65B,-,8.2,3.67%,3763662
CINF,2020-05-20,Cincinnati Financial Corporation,Financial,Insurance - Property & Casualty,USA,8.83B,166.85,53.56,2.82%,1315363
CIO,2020-05-20,"City Office REIT, Inc.",Real Estate,REIT - Office,Canada,426.01M,-,8.89,1.14%,222330
CIT,2020-05-20,CIT Group Inc.,Financial,Banks - Regional,USA,1.65B,-,16.32,4.62%,1698728
CKH,2020-05-20,Seacor Holdings Inc.,Energy,Oil & Gas Equipment & Services,USA,524.29M,60.50,25.65,3.59%,101258
CL,2020-05-20,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,USA,60.39B,24.02,70.47,1.76%,3397116
CLB,2020-05-20,Core Laboratories N.V.,Energy,Oil & Gas Equipment & Services,Netherlands,881.83M,-,19.84,4.70%,684025
CLBK,2020-05-20,"Columbia Financial, Inc.",Financial,Banks - Regional,USA,1.56B,32.07,13.5,4.09%,146107
CLDR,2020-05-20,"Cloudera, Inc.",Technology,Software - Application,USA,2.74B,-,9.39,8.55%,4314549
CLDT,2020-05-20,Chatham Lodging Trust,Real Estate,REIT - Hotel & Motel,USA,308.00M,-,6.41,4.91%,465987
CLF,2020-05-20,Cleveland-Cliffs Inc.,Basic Materials,Steel,USA,1.86B,4.92,4.68,1.52%,13372100
CLGX,2020-05-20,"CoreLogic, Inc.",Technology,Information Technology Services,USA,3.62B,36.93,45.28,1.14%,628692
CLH,2020-05-20,"Clean Harbors, Inc.",Industrials,Waste Management,USA,3.21B,29.96,57.83,3.38%,503926
CLI,2020-05-20,Mack-Cali Realty Corporation,Real Estate,REIT - Office,USA,1.32B,-,14.3,2.14%,444300
CLLS,2020-05-20,Cellectis S.A.,Healthcare,Biotechnology,France,692.46M,-,19.55,1.88%,254566
CLM,2020-05-20,"Cornerstone Strategic Value Fund, Inc.",Financial,Asset Management,USA,726.75M,3.57,9.66,1.05%,391605
CLNC,2020-05-20,"Colony Credit Real Estate, Inc.",Real Estate,REIT - Diversified,USA,629.61M,-,4.75,5.32%,530598
CLNE,2020-05-20,Clean Energy Fuels Corp.,Energy,Oil & Gas Refining & Marketing,USA,398.29M,13.04,2.04,3.30%,799236
CLNY,2020-05-20,"Colony Capital, Inc.",Real Estate,REIT - Diversified,USA,935.76M,-,1.77,0.00%,7818341
CLR,2020-05-20,"Continental Resources, Inc.",Energy,Oil & Gas E&P,USA,5.11B,12.90,13.88,3.27%,3749259
CLS,2020-05-20,Celestica Inc.,Technology,Electronic Components,Canada,799.80M,-,6.11,2.17%,479280
CLVS,2020-05-20,"Clovis Oncology, Inc.",Healthcare,Biotechnology,USA,565.50M,-,7.5,-0.27%,10683409
CLW,2020-05-20,Clearwater Paper Corporation,Basic Materials,Paper & Paper Products,USA,490.99M,603.27,29.56,5.42%,178220
CLX,2020-05-20,The Clorox Company,Consumer Defensive,Household & Personal Products,USA,25.67B,29.95,204.24,1.25%,1366587
CM,2020-05-20,Canadian Imperial Bank of Commerce,Financial,Banks - Diversified,Canada,26.78B,7.45,59.55,1.33%,429108
CMA,2020-05-20,Comerica Incorporated,Financial,Banks - Regional,USA,4.86B,6.28,33.25,3.45%,2017602
CMC,2020-05-20,Commercial Metals Company,Basic Materials,Steel,USA,1.95B,6.33,16.41,1.74%,1392161
CMCM,2020-05-20,Cheetah Mobile Inc.,Technology,Software - Application,China,416.54M,1.99,3.05,47.34%,8290120
CMCO,2020-05-20,Columbus McKinnon Corporation,Industrials,Farm & Heavy Construction Machinery,USA,623.94M,8.95,26.35,4.65%,80075
CMCSA,2020-05-20,Comcast Corporation,Communication Services,Entertainment,USA,177.98B,15.52,39.17,2.51%,22596709
CMD,2020-05-20,Cantel Medical Corp.,Healthcare,Medical Instruments & Supplies,USA,1.52B,69.49,35.23,2.00%,1385154
CME,2020-05-20,CME Group Inc.,Financial,Financial Data & Stock Exchanges,USA,64.64B,27.16,180.82,0.59%,944877
CMG,2020-05-20,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,USA,28.62B,86.28,1029.96,2.07%,414234
CMI,2020-05-20,Cummins Inc.,Industrials,Specialty Industrial Machinery,USA,23.86B,11.87,161.84,2.57%,1068675
CMO,2020-05-20,Capstead Mortgage Corporation,Real Estate,REIT - Mortgage,USA,482.38M,-,5.09,3.25%,985564
CMP,2020-05-20,"Compass Minerals International, Inc.",Basic Materials,Other Industrial Metals & Mining,USA,1.63B,20.34,48.15,2.47%,288622
CMPR,2020-05-20,Cimpress plc,Communication Services,Advertising Agencies,Ireland,1.97B,64.49,78.1,0.23%,157028
CMRE,2020-05-20,Costamare Inc.,Industrials,Marine Shipping,Monaco,573.38M,5.37,4.67,5.66%,584339
CMS,2020-05-20,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,USA,15.96B,23.15,55.44,0.24%,1404926
CMTL,2020-05-20,Comtech Telecommunications Corp.,Technology,Communication Equipment,USA,435.74M,18.33,17.67,2.26%,199710
CNA,2020-05-20,CNA Financial Corporation,Financial,Insurance - Property & Casualty,USA,7.68B,12.84,28.11,3.16%,254828
CNC,2020-05-20,Centene Corporation,Healthcare,Healthcare Plans,USA,36.25B,32.92,65.32,-2.38%,4124345
CNDT,2020-05-20,Conduent Incorporated,Technology,Information Technology Services,USA,463.84M,-,2.25,3.45%,3128193
CNHI,2020-05-20,CNH Industrial N.V.,Industrials,Farm & Heavy Construction Machinery,United Kingdom,7.70B,5.41,5.68,2.34%,1622161
CNI,2020-05-20,Canadian National Railway Company,Industrials,Railroads,Canada,60.09B,19.05,83.65,2.88%,1147048
CNK,2020-05-20,"Cinemark Holdings, Inc.",Communication Services,Entertainment,USA,1.66B,8.56,13.96,7.55%,3385367
CNMD,2020-05-20,CONMED Corporation,Healthcare,Medical Devices,USA,2.09B,65.04,73.3,4.34%,233324
CNNE,2020-05-20,"Cannae Holdings, Inc.",Consumer Cyclical,Restaurants,USA,2.66B,3.48,35.31,2.32%,310670
CNO,2020-05-20,"CNO Financial Group, Inc.",Financial,Insurance - Life,USA,1.95B,6.10,13.4,3.40%,889457
CNOB,2020-05-20,"ConnectOne Bancorp, Inc.",Financial,Banks - Regional,USA,547.83M,7.12,13.54,7.55%,136367
CNP,2020-05-20,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Gas,USA,8.75B,-,16.92,-0.70%,8949540
CNQ,2020-05-20,Canadian Natural Resources Limited,Energy,Oil & Gas E&P,Canada,22.01B,9.85,18.6,3.33%,3437702
CNR,2020-05-20,"Cornerstone Building Brands, Inc.",Industrials,Building Products & Equipment,USA,591.23M,-,5.24,5.43%,641911
CNS,2020-05-20,"Cohen & Steers, Inc.",Financial,Asset Management,USA,3.06B,24.98,63.17,4.00%,125064
CNSL,2020-05-20,"Consolidated Communications Holdings, Inc.",Communication Services,Telecom Services,USA,404.73M,184.00,5.52,5.34%,348460
CNST,2020-05-20,"Constellation Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.54B,-,36.99,-0.70%,782720
CNTG,2020-05-20,Centogene N.V.,Healthcare,Diagnostics & Research,Germany,323.13M,-,16.67,-0.15%,8262
CNX,2020-05-20,CNX Resources Corporation,Energy,Oil & Gas E&P,USA,1.87B,-,10.18,-0.59%,5580388
CNXM,2020-05-20,CNX Midstream Partners LP,Energy,Oil & Gas Midstream,USA,629.66M,2.95,7.25,3.72%,751013
CNXN,2020-05-20,"PC Connection, Inc.",Technology,Electronics & Computer Distribution,USA,1.03B,12.99,41.34,2.78%,56954
CO,2020-05-20,Global Cord Blood Corporation,Healthcare,Diagnostics & Research,Hong Kong,329.42M,5.01,2.69,-3.24%,89907
CODI,2020-05-20,Compass Diversified Holdings LLC,Industrials,Conglomerates,USA,1.10B,-,16.81,0.36%,380326
CODX,2020-05-20,"Co-Diagnostics, Inc.",Healthcare,Diagnostics & Research,USA,660.89M,-,18.58,-1.43%,5060141
COE,2020-05-20,China Online Education Group,Consumer Defensive,Education & Training Services,China,514.18M,-,24.9,1.18%,25222
COF,2020-05-20,Capital One Financial Corporation,Financial,Credit Services,USA,28.54B,12.17,61.48,2.04%,4948364
COG,2020-05-20,Cabot Oil & Gas Corporation,Energy,Oil & Gas E&P,USA,7.70B,16.57,18.91,3.84%,5791331
COHR,2020-05-20,"Coherent, Inc.",Technology,Scientific & Technical Instruments,USA,3.56B,150.02,148.52,3.04%,183973
COHU,2020-05-20,"Cohu, Inc.",Technology,Semiconductor Equipment & Materials,USA,660.26M,-,15.33,2.96%,256285
COKE,2020-05-20,"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,USA,2.26B,68.42,238.04,2.19%,26779
COLB,2020-05-20,"Columbia Banking System, Inc.",Financial,Banks - Regional,USA,1.64B,10.06,22.79,6.55%,398346
COLD,2020-05-20,Americold Realty Trust,Real Estate,REIT - Industrial,USA,6.94B,90.10,34.6,1.73%,1513564
COLL,2020-05-20,"Collegium Pharmaceutical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,722.80M,-,22.05,0.73%,264727
COLM,2020-05-20,Columbia Sportswear Company,Consumer Cyclical,Apparel Manufacturing,USA,4.41B,17.83,68.12,2.33%,301252
COMM,2020-05-20,"CommScope Holding Company, Inc.",Technology,Communication Equipment,USA,1.91B,-,9.58,2.57%,2931446
CONE,2020-05-20,CyrusOne Inc.,Real Estate,REIT - Specialty,USA,8.08B,-,69.65,-0.06%,1255344
COO,2020-05-20,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,USA,15.80B,32.92,296.31,-0.69%,361590
COOP,2020-05-20,Mr. Cooper Group Inc.,Financial,Mortgage Finance,USA,857.03M,3.48,10.21,6.69%,546356
COP,2020-05-20,ConocoPhillips,Energy,Oil & Gas E&P,USA,47.88B,13.83,44.15,3.47%,7178318
COR,2020-05-20,CoreSite Realty Corporation,Real Estate,REIT - Office,USA,4.60B,61.06,121.58,0.02%,385798
CORE,2020-05-20,"Core-Mark Holding Company, Inc.",Consumer Defensive,Food Distribution,USA,1.18B,19.70,26.02,1.36%,227827
CORT,2020-05-20,Corcept Therapeutics Incorporated,Healthcare,Biotechnology,USA,1.67B,17.28,14.98,1.01%,653517
COST,2020-05-20,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,134.88B,36.07,304.91,0.09%,2821126
COTY,2020-05-20,Coty Inc.,Consumer Defensive,Household & Personal Products,USA,2.56B,-,3.28,0.92%,21040138
COUP,2020-05-20,Coupa Software Incorporated,Technology,Software - Application,USA,14.09B,-,213.87,0.53%,1038377
COWN,2020-05-20,Cowen Inc.,Financial,Capital Markets,USA,434.41M,-,12.86,3.29%,312435
CP,2020-05-20,Canadian Pacific Railway Limited,Industrials,Railroads,Canada,33.12B,19.60,244.16,5.40%,793430
CPA,2020-05-20,"Copa Holdings, S.A.",Industrials,Airlines,Panama,1.79B,7.59,41.4,1.62%,695719
CPAA,2020-05-20,Conyers Park II Acquisition Corp.,Financial,Shell Companies,USA,477.00M,-,10.6,2.42%,26900
CPAC,2020-05-20,Cementos Pacasmayo S.A.A.,Basic Materials,Building Materials,Peru,666.35M,18.98,7.25,-2.68%,1185
CPB,2020-05-20,Campbell Soup Company,Consumer Defensive,Packaged Foods,USA,14.38B,37.00,48.17,-2.92%,4658310
CPE,2020-05-20,Callon Petroleum Company,Energy,Oil & Gas E&P,USA,302.47M,0.86,0.76,4.88%,31572779
CPF,2020-05-20,Central Pacific Financial Corp.,Financial,Banks - Regional,USA,429.37M,8.76,15.54,5.14%,163743
CPG,2020-05-20,Crescent Point Energy Corp.,Energy,Oil & Gas E&P,Canada,788.15M,-,1.49,5.67%,3175190
CPK,2020-05-20,Chesapeake Utilities Corporation,Utilities,Utilities - Regulated Gas,USA,1.44B,23.79,88.63,4.59%,64859
CPRI,2020-05-20,Capri Holdings Limited,Consumer Cyclical,Apparel Manufacturing,United Kingdom,2.11B,6.13,13.98,3.94%,3817911
CPRT,2020-05-20,"Copart, Inc.",Industrials,Specialty Business Services,USA,20.46B,28.18,86.69,3.29%,2262149
CPRX,2020-05-20,"Catalyst Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,432.74M,11.09,4.47,3.95%,1611911
CPSI,2020-05-20,"Computer Programs and Systems, Inc.",Healthcare,Health Information Services,USA,320.47M,14.95,21.98,-3.17%,82460
CPT,2020-05-20,Camden Property Trust,Real Estate,REIT - Residential,USA,8.65B,39.89,89.43,0.61%,860220
CQP,2020-05-20,"Cheniere Energy Partners, L.P.",Energy,Oil & Gas Midstream,USA,14.95B,13.54,31.7,-0.60%,272916
CR,2020-05-20,Crane Co.,Industrials,Specialty Industrial Machinery,USA,3.03B,28.22,52.21,3.37%,317521
CRAI,2020-05-20,"CRA International, Inc.",Industrials,Consulting Services,USA,304.00M,14.39,40.0,3.41%,19844
CRBP,2020-05-20,"Corbus Pharmaceuticals Holdings, Inc.",Healthcare,Biotechnology,USA,505.69M,-,7.3,2.96%,806614
CREE,2020-05-20,"Cree, Inc.",Technology,Semiconductors,USA,5.86B,-,53.69,8.14%,3776717
CRESY,2020-05-20,Cresud SACIF y A ADR,Consumer Defensive,Farm Products,Argentina,339.04M,-,3.57,2.29%,105521
CRF,2020-05-20,"Cornerstone Total Return Fund, Inc.",Financial,Asset Management,USA,371.77M,3.54,9.33,0.86%,168857
CRH,2020-05-20,CRH plc,Basic Materials,Building Materials,Ireland,23.85B,13.89,30.11,2.66%,808579
CRI,2020-05-20,"Carter's, Inc.",Consumer Cyclical,Apparel Retail,USA,3.47B,24.13,80.27,-2.01%,564758
CRK,2020-05-20,"Comstock Resources, Inc.",Energy,Oil & Gas E&P,USA,931.28M,12.49,5.12,3.85%,3892659
CRL,2020-05-20,"Charles River Laboratories International, Inc.",Healthcare,Diagnostics & Research,USA,8.65B,35.37,175.86,3.52%,324805
CRM,2020-05-20,"salesforce.com, inc.",Technology,Software - Application,USA,155.02B,830.66,176.93,0.51%,4929842
CRMT,2020-05-20,"America's Car-Mart, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,458.66M,8.66,71.0,2.01%,70824
CRNC,2020-05-20,Cerence Inc.,Technology,Software - Application,USA,1.10B,11.26,30.28,13.03%,1292747
CRNX,2020-05-20,"Crinetics Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,598.68M,-,18.88,2.11%,113712
CRON,2020-05-20,Cronos Group Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.93B,2.04,5.54,-1.07%,4577262
CROX,2020-05-20,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories,USA,1.85B,18.22,27.3,9.18%,1454497
CRS,2020-05-20,Carpenter Technology Corporation,Industrials,Metal Fabrication,USA,1.06B,6.45,22.37,8.75%,512123
CRSP,2020-05-20,CRISPR Therapeutics AG,Healthcare,Biotechnology,Switzerland,3.73B,88.58,66.79,5.08%,976651
CRTO,2020-05-20,Criteo S.A.,Communication Services,Advertising Agencies,France,607.04M,7.30,9.84,-1.11%,300523
CRTX,2020-05-20,"Cortexyme, Inc.",Healthcare,Biotechnology,USA,1.39B,-,56.59,0.89%,175806
CRUS,2020-05-20,"Cirrus Logic, Inc.",Technology,Semiconductors,USA,4.42B,28.09,74.21,4.30%,709092
CRVL,2020-05-20,CorVel Corporation,Financial,Insurance Brokers,USA,962.68M,22.32,55.84,2.10%,55587
CRWD,2020-05-20,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,USA,17.26B,-,80.97,3.08%,3546460
CRY,2020-05-20,"CryoLife, Inc.",Healthcare,Medical Devices,USA,836.43M,-,22.76,3.78%,155087
CS,2020-05-20,Credit Suisse Group AG,Financial,Banks - Diversified,Switzerland,21.91B,5.34,8.55,2.89%,3155505
CSCO,2020-05-20,"Cisco Systems, Inc.",Technology,Communication Equipment,USA,192.76B,16.71,45.44,1.87%,19713768
CSFL,2020-05-20,CenterState Bank Corporation,Financial,Banks - Regional,USA,1.81B,8.47,14.32,7.03%,412140
CSGP,2020-05-20,"CoStar Group, Inc.",Real Estate,Real Estate Services,USA,24.87B,82.29,678.83,0.62%,263356
CSGS,2020-05-20,"CSG Systems International, Inc.",Technology,Software - Infrastructure,USA,1.50B,17.40,45.61,1.60%,200661
CSII,2020-05-20,"Cardiovascular Systems, Inc.",Healthcare,Medical Devices,USA,1.32B,-,37.32,9.41%,527043
CSIQ,2020-05-20,Canadian Solar Inc.,Technology,Solar,Canada,1.11B,6.63,18.92,-1.82%,1961996
CSL,2020-05-20,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,6.51B,14.60,116.82,1.54%,453849
CSOD,2020-05-20,"Cornerstone OnDemand, Inc.",Technology,Software - Application,USA,2.26B,-,36.35,1.34%,440265
CSQ,2020-05-20,Calamos Strategic Total Return Fund,Financial,Closed-End Fund - Debt,USA,1.80B,6.95,11.62,2.56%,472030
CSTE,2020-05-20,Caesarstone Ltd.,Industrials,Building Products & Equipment,Israel,365.81M,23.09,10.69,3.09%,90670
CSTL,2020-05-20,"Castle Biosciences, Inc.",Healthcare,Diagnostics & Research,USA,609.52M,112.43,37.44,3.25%,146519
CSTM,2020-05-20,Constellium SE,Basic Materials,Aluminum,France,1.08B,272.07,7.89,11.44%,1793964
CSV,2020-05-20,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,341.85M,24.06,19.27,22.04%,646310
CSWI,2020-05-20,"CSW Industrials, Inc.",Industrials,Specialty Industrial Machinery,USA,1.02B,22.83,67.72,3.33%,70508
CSX,2020-05-20,CSX Corporation,Industrials,Railroads,USA,53.15B,16.48,68.36,3.64%,5168062
