,country,name,full_name,symbol,currency,class,market
4461,taiwan,FTSE TWSE Taiwan Dividend Plus,FTSE TWSE Taiwan Dividend Plus,FTTWDP,TWD,other_indices,world_indices
4462,taiwan,FTSE TWSE Taiwan Shariah,FTSE TWSE Taiwan Shariah,FTTWSH,TWD,other_indices,world_indices
4463,taiwan,MSCI Intl Taiwan Price TWD,MSCI Intl Taiwan Price TWD,TAMSCI,TWD,other_indices,world_indices
4464,taiwan,Taiwan SE FIN TR,Taiwan SE FIN Total Return,TFNIR,TWD,other_indices,world_indices
4465,taiwan,Taiwan SE FTSE TWMC,Taiwan SE FTSE TWMC,FTSETWMC,TWD,other_indices,world_indices
4466,taiwan,TPEx TR,TPEx Total Return,TWOIRR,TWD,other_indices,world_indices
4467,taiwan,Taiwan Transport,Taiwan Transport,TTPI,TWD,primary_sectors,world_indices
4468,taiwan,FTSE TWSE Taiwan MidCap 100,FTSE TWSE Taiwan Mid Cap 100,TSE100M,TWD,additional_indices,world_indices
4469,taiwan,MSCI Taiwan,MSCI Taiwan,MSCITW,TWD,additional_indices,world_indices
4470,taiwan,TPEx,TPEx,TWOII,TWD,additional_indices,world_indices
4471,taiwan,TSEC Taiwan 50,TSEC Taiwan 50,TSE50,TWD,additional_indices,world_indices
4472,taiwan,10 Year Government Bond Benchmark,10 Year Government Bond Benchmark,TW10YTBI,TWD,other_indices,world_indices
4473,taiwan,Government Bond Benchmark,Government Bond Benchmark,TWTBI,TWD,other_indices,world_indices
4474,taiwan,Government Bond Price,Government Bond Price,TWPI,TWD,other_indices,world_indices
4475,taiwan,Government Bond TR,Government Bond Total Return,TWTRI,TWD,other_indices,world_indices
4476,taiwan,MSCI Taiwan TWD TR,MSCI Taiwan TWD TR,MITW00000NTW,TWD,other_indices,global_indices
4477,taiwan,MSCI Taiwan 10-40 TR,MSCI Taiwan 10-40 TR,MITW0000TNUS,USD,other_indices,global_indices
4478,taiwan,FTSE TWSE Taiwan 50 USD,FTSE TWSE Taiwan 50 - USD,FTTW50USD,TWD,other_indices,world_indices
4479,taiwan,MSCI Taiwan Mid Cap TWD TR,MSCI Taiwan Mid Cap TWD TR,MITW000M0NTW,TWD,other_indices,global_indices
4480,taiwan,MSCI Taiwan Large Value TR,MSCI Taiwan Large Value TR,MITW000LVNTW,TWD,other_indices,global_indices
4481,taiwan,MSCI Taiwan Mid Growth TR,MSCI Taiwan Mid Growth TR,MITW000MGNTW,TWD,other_indices,global_indices
4482,taiwan,MSCI Taiwan Mid Value TWD TR,MSCI Taiwan Mid Value TWD TR,MITW000MVNTW,TWD,other_indices,global_indices
4483,taiwan,MSCI Taiwan Small Cap TWD TR,MSCI Taiwan Small Cap TWD TR,MITW000S0NTW,TWD,other_indices,global_indices
4484,taiwan,MSCI Taiwan Small Growth TR,MSCI Taiwan Small Growth TR,MITW000SGNTW,TWD,other_indices,global_indices
4485,taiwan,MSCI Taiwan Large Growth TR,MSCI Taiwan Large Growth TR,MITW000LGNTW,TWD,other_indices,global_indices
4486,taiwan,MSCI Taiwan Imi Value TWD TR,MSCI Taiwan Imi Value TWD TR,MITW000IVNTW,TWD,other_indices,global_indices
4487,taiwan,MSCI Taiwan Large Cap TWD TR,MSCI Taiwan Large Cap TWD TR,MITW000L0NTW,TWD,other_indices,global_indices
4488,taiwan,MSCI Taiwan Imi TWD TR,MSCI Taiwan Imi TWD TR,MITW000I0NTW,TWD,other_indices,global_indices
4489,taiwan,MSCI Taiwan Smid Value TR,MSCI Taiwan Smid Value TR,MITW000DVNTW,TWD,other_indices,global_indices
4490,taiwan,MSCI Taiwan Smid Growth TR,MSCI Taiwan Smid Growth TR,MITW000DGNTW,TWD,other_indices,global_indices
4491,taiwan,MSCI Taiwan Smid Cap TWD TR,MSCI Taiwan Smid Cap TWD TR,MITW000D0NTW,TWD,other_indices,global_indices
4492,taiwan,MSCI Taiwan Imi Growth TR,MSCI Taiwan Imi Growth TR,MITW000IGNTW,TWD,other_indices,global_indices
4493,tanzania,Tanzania All Share,Tanzania All Share,DSEI,TZS,major_indices,world_indices
4494,thailand,SET,SET Index,SETI,THB,major_indices,world_indices
4495,thailand,SET Agro & Food,SET Agro & Food,THAGRO,THB,primary_sectors,world_indices
4496,thailand,SET Financials,SET Financials,THFINCIAL,THB,primary_sectors,world_indices
4497,thailand,SET Industrials,SET Industrials,THINDUS,THB,primary_sectors,world_indices
4498,thailand,Property and Construction,SET Property and Construction,THPROPCON,THB,primary_sectors,world_indices
4499,thailand,SET Resources,SET Resources,THRESOURC,THB,primary_sectors,world_indices
4500,thailand,MSCI Thailand,MSCI Thailand,MITH00000PTH,THB,major_indices,global_indices
4501,thailand,SET Services,SET Services,THSERVICE,THB,primary_sectors,world_indices
4502,thailand,NQ Thailand Telecommunications,NASDAQ Thailand Telecommunications,NQTH6000,USD,primary_sectors,global_indices
4503,thailand,SET Consumer Products,SET Consumer Products,THCONSUMP,THB,primary_sectors,world_indices
4504,thailand,SET Technology,SET Technology,THTECH,THB,primary_sectors,world_indices
4505,thailand,FTSE SET All-Share,FTSE SET All-Share,FTFSTHA,THB,additional_indices,world_indices
4506,thailand,FTSE SET Mid Cap,FTSE SET Mid Cap,FTFSTHM,THB,additional_indices,world_indices
4507,thailand,FTSE SET Mid Small Cap,FTSE SET Mid Small Cap,FTFSTHMS,THB,additional_indices,world_indices
4508,thailand,FTSE SET Shariah,FTSE SET Shariah,FTFSTSH,THB,additional_indices,world_indices
4509,thailand,MAI,MAI,MAII,THB,additional_indices,world_indices
4510,thailand,SET 100,SET 100,SET100,THB,additional_indices,world_indices
4511,thailand,SET 50,SET 50,SET50,THB,additional_indices,world_indices
4512,thailand,FTSE SET Fledgling,FTSE SET Fledgling,FTFSTHF,THB,other_indices,world_indices
4513,thailand,FTSE SET Small Cap,FTSE SET Small Cap,FTFSTHS,THB,other_indices,world_indices
4514,thailand,FTSE Thailand,FTSE Thailand,FTWITHAL,THB,other_indices,world_indices
4515,thailand,MAI TRI,MAI TRI,MAIITRI,THB,other_indices,world_indices
4516,thailand,SET 100 TRI,SET 100 TRI,SET100TRI,THB,other_indices,world_indices
4517,thailand,SET 50 NET TRI,SET 50 NET TRI,SET50NETRI,THB,other_indices,world_indices
4518,thailand,SET 50 TRI,SET 50 TRI,SET50TRI,THB,other_indices,world_indices
4519,thailand,SET High Dividend 30,SET High Dividend 30,SETHD,THB,other_indices,world_indices
4520,thailand,SET TRI,SET TRI,SETITRI,THB,other_indices,world_indices
4521,thailand,MSCI Thailand NR USD,MSCI Thailand NR USD,MITH00000NUS,USD,additional_indices,global_indices
4522,thailand,FTSE Thailand Small Cap,FTSE Thailand Small Cap,FTSTHAIU,USD,other_indices,global_indices
4523,thailand,FTSE SET Large Cap,FTSE SET Large Cap,FTFSTHL,THB,additional_indices,world_indices
4524,tunisia,Financials,Tunis Financials,TUNFIN,TND,primary_sectors,world_indices
4525,tunisia,Tunis Insurance,Tunis Insurance,TUNASS,TND,primary_sectors,world_indices
4526,tunisia,Industrials,Tunis Industrials,TUNIND,TND,primary_sectors,world_indices
4527,tunisia,Tunis Food and Beverage,Tunis Food and Beverage,TUNALIM,TND,primary_sectors,world_indices
4528,tunisia,Financial Services,Tunis Financial Services,TUNSEFI,TND,primary_sectors,world_indices
4529,tunisia,Tunis Distribution,Tunis Distribution,TUNDIS,TND,primary_sectors,world_indices
4530,tunisia,Consumer Services,Tunis Consumer Services,TUNSAC,TND,primary_sectors,world_indices
4531,tunisia,Consumer Goods,Tunis Consumer Goods,TUNCONS,TND,primary_sectors,world_indices
4532,tunisia,Building Construct Materials,Tunis Building Construct Materials,TUNBATIM,TND,primary_sectors,world_indices
4533,tunisia,Banks,Tunis Banks,TUNBANK,TND,primary_sectors,world_indices
4534,tunisia,Automobile & Parts,Tunis Automobile & Parts,TUNAUTO,TND,primary_sectors,world_indices
4535,tunisia,Tunindex20,Tunindex20,TUNINDEX20,TND,major_indices,world_indices
4536,tunisia,Tunindex,Tunindex,TUNINDEX,TND,major_indices,world_indices
4537,tunisia,Basic Materials,Tunis Basic Materials,TUNBASE,TND,primary_sectors,world_indices
4538,turkey,FTSE TRY Govt Bond,FTSE Turkish Lira Govt Bond,FTTRGOV01,TRY,other_indices,world_indices
4539,turkey,FTSE Turkey,FTSE Turkey,FTWITURL,TRY,other_indices,world_indices
4540,turkey,DJ Turkey Titans 20,Dow Jones Turkey Titans 20,TR20D,USD,other_indices,world_indices
4541,turkey,BIST Tekirdag,BIST Tekirdag,XSTKR,TRY,other_indices,world_indices
4542,turkey,BIST Technology Capped,BIST Technology Capped Index,XTKJS,TRY,other_indices,world_indices
4543,turkey,Turkey 50,Investing.com Turkey 50,invtr50,TRY,other_indices,world_indices
4544,turkey,Corporate Governance,BIST Corporate Governance,XKURY,TRY,other_indices,world_indices
4545,turkey,KATILIM50 Endeksi,KATILIM50 Endeksi,KAT50,TRY,other_indices,world_indices
4546,turkey,TRY OVERNIGHT REFERENCE RATE,TURKISH LIRA OVERNIGHT REFERENCE RATE,TLREF,TRY,other_indices,world_indices
4547,turkey,BIST Kocaeli,BIST Kocaeli,XSKOC,TRY,other_indices,world_indices
4548,turkey,DJ Turkey Equal Weight 15 EUR,Dow Jones Turkey Equal Weighted 15 EUR,TR15E,EUR,other_indices,global_indices
4549,turkey,Transportation,BIST Transportation,XULAS,TRY,primary_sectors,world_indices
4550,turkey,Tourism,BIST Tourism,XTRZM,TRY,primary_sectors,world_indices
4551,turkey,Katilim,Katilim,KATLM,TRY,other_indices,world_indices
4552,turkey,BIST Kayseri,BIST Kayseri,XSKAY,TRY,other_indices,world_indices
4553,turkey,Balikesir,BIST Balikesir,XSBAL,TRY,other_indices,world_indices
4554,turkey,BIST Istanbul,BIST Istanbul,XSIST,TRY,other_indices,world_indices
4555,turkey,Investment Trust,BIST Investment Trust,XYORT,TRY,other_indices,world_indices
4556,turkey,Dividend 25,BIST Dividend 25,XTM25,TRY,other_indices,world_indices
4557,turkey,Dividend,BIST Dividend,XTMTU,TRY,other_indices,world_indices
4558,turkey,Wholesale & Retail,BIST Wholesale & Retail Trade,XTCRT,TRY,primary_sectors,world_indices
4559,turkey,BIST Bursa,BIST Bursa,XSBUR,TRY,other_indices,world_indices
4560,turkey,Textile Leather,BIST Textile Leather,XTEKS,TRY,primary_sectors,world_indices
4561,turkey,BIST Antalya,BIST Antalya,XSANT,TRY,other_indices,world_indices
4562,turkey,BIST Ankara,BIST Ankara,XSANK,TRY,other_indices,world_indices
4563,turkey,BIST Adana,BIST Adana,XSADA,TRY,other_indices,world_indices
4564,turkey,BIST All-100,BIST All-100,XTUMY,TRY,additional_indices,world_indices
4565,turkey,BIST All Shares,BIST All Shares,XUTUM,TRY,additional_indices,world_indices
4566,turkey,BIST 50,BIST 50,XU050,TRY,additional_indices,world_indices
4567,turkey,BIST 30,BIST 30,XU030,TRY,additional_indices,world_indices
4568,turkey,BIST Izmir,BIST Izmir,XSIZM,TRY,other_indices,world_indices
4569,turkey,Telecommunication,BIST Telecommunication,XILTM,TRY,primary_sectors,world_indices
4570,turkey,Non-Metal Mineral,BIST Non-Metal Mineral Product,XTAST,TRY,primary_sectors,world_indices
4571,turkey,Sports,BIST Sports,XSPOR,TRY,primary_sectors,world_indices
4572,turkey,MSCI Turkey,MSCI Turkey,MITR00000PTR,TRY,major_indices,global_indices
4573,turkey,DJ Turkey Titans 20 EUR,DJ Turkey Titans 20 EUR,TR20E,EUR,major_indices,global_indices
4574,turkey,MSCI Turkey Net EUR,MSCI Turkey Net EUR,MITR00000NEU,EUR,major_indices,global_indices
4575,turkey,DJ Turkey Titans 20 TRY,Dow Jones Turkey Titans 20,TR20,TRY,major_indices,global_indices
4576,turkey,TR Turkey 50,Thomson Reuters Turkey 50,TRX50TRP,TRY,additional_indices,global_indices
4577,turkey,DJ Turkey Titans 20 TR USD,DJ Turkey Titans 20 TR USD,TR20DT,USD,additional_indices,global_indices
4578,turkey,DJ Turkey Titans 20 TR TRY,DJ Turkey Titans 20 TR TRY,TR20T,TRY,additional_indices,global_indices
4579,turkey,BNY Turkey Classic ADR,BNY Mellon Turkey Classic ADR,BKCTR,USD,additional_indices,global_indices
4580,turkey,BNY Turkey Classic ADR TR,BNY Mellon Turkey Classic ADR TR,BKCTRT,USD,additional_indices,global_indices
4581,turkey,DJ Islamic Market Turkey,Dow Jones Islamic Market Turkey,DJIMTR,TRY,other_indices,global_indices
4582,turkey,DJ Turkey Equal Weight 15 TRY,Dow Jones Turkey Equal Weighted 15 TRY,TR15,TRY,other_indices,global_indices
4583,turkey,Basic Metal,BIST Basic Metal,XMANA,TRY,primary_sectors,world_indices
4584,turkey,Banks,BIST Banks,XBANK,TRY,primary_sectors,world_indices
4585,turkey,BIST 100,BIST 100,XU100,TRY,major_indices,world_indices
4586,turkey,DJ Turkey Equal Weight 15 USD,Dow Jones Turkey Equal Weighted 15 USD,TR15D,USD,other_indices,global_indices
4587,turkey,Technology,BIST Technology,XUTEK,TRY,primary_sectors,world_indices
4588,turkey,Electricity,BIST Electricity,XELKT,TRY,primary_sectors,world_indices
4589,turkey,Chem Petrol Plastic,BIST Chem Petrol Plastic,XKMYA,TRY,primary_sectors,world_indices
4590,turkey,Food Beverage,BIST Food Beverage,XGIDA,TRY,primary_sectors,world_indices
4591,turkey,Services,BIST Services,XUHIZ,TRY,primary_sectors,world_indices
4592,turkey,Real Estate Invest,BIST Real Estate Invest Trusts,XGMYO,TRY,primary_sectors,world_indices
4593,turkey,BIST 100-30,BIST 100-30,XYUZO,TRY,additional_indices,world_indices
4594,turkey,Metal Products Machine,BIST Metal Products Machinery,XMESY,TRY,primary_sectors,world_indices
4595,turkey,Financials,BIST Financials,XUMAL,TRY,primary_sectors,world_indices
4596,turkey,Wood Paper Printing,BIST Wood Paper Printing,XKAGT,TRY,primary_sectors,world_indices
4597,turkey,Leasing Factoring,BIST Leasing Factoring,XFINK,TRY,primary_sectors,world_indices
4598,turkey,Insurance,BIST Insurance,XSGRT,TRY,primary_sectors,world_indices
4599,turkey,Information Tech,BIST Information Technology,XBLSM,TRY,primary_sectors,world_indices
4600,turkey,Industrials,BIST Industrials,XUSIN,TRY,primary_sectors,world_indices
4601,turkey,Holding & Invest,BIST Holding & Investments,XHOLD,TRY,primary_sectors,world_indices
4602,uganda,Uganda All Share,Uganda All Share,ALSIUG,UGX,major_indices,world_indices
4603,ukraine,PFTS,PFTS,PFTSI,UAH,major_indices,world_indices
4604,ukraine,KP - Dragon Capital,KP - Dragon Capital,KPDRI,UAH,other_indices,world_indices
4605,ukraine,Ukrainian Traded (UAH),Ukrainian Traded (UAH),UTXL,UAH,other_indices,world_indices
4606,ukraine,Ukrainian Traded (USD),Ukrainian Traded (USD),UTXUSD,USD,other_indices,world_indices
4607,ukraine,Ukrainian Traded (EUR),Ukrainian Traded (EUR),UTXEUR,EUR,other_indices,world_indices
4608,united arab emirates,FTSE NASDAQ Dubai UAE 20 USD,FTSE NASDAQ Dubai UAE 20 USD,FTDUAE,USD,additional_indices,global_indices
4609,united arab emirates,FTSE NASDAQ Dubai UAE 20,FTSE NASDAQ Dubai UAE 20,FTDUAED,USD,additional_indices,global_indices
4610,united arab emirates,MSCI United Arab Emirates,MSCI United Arab Emirates,MIAE00000PAE,AED,major_indices,global_indices
4611,united kingdom,FTSE 100 Minimum Variance,FTSE 100 Minimum Variance,FTUKXMV,GBP,other_indices,global_indices
4612,united kingdom,Stoxx UK 50 Risk 20% RV EUR,Stoxx UK 50 Risk 20% RV EUR,SUKR20EG,EUR,other_indices,global_indices
4613,united kingdom,Stoxx UK 50 Risk 20% RV USD,Stoxx UK 50 Risk 20% RV USD,SUKR20DG,USD,other_indices,global_indices
4614,united kingdom,Stoxx UK 50 Risk 15% RV EUR,Stoxx UK 50 Risk 15% RV EUR,SUKR15EG,EUR,other_indices,global_indices
4615,united kingdom,Stoxx UK 50 Risk 15% RV USD,Stoxx UK 50 Risk 15% RV USD,SUKR15DG,USD,other_indices,global_indices
4616,united kingdom,Stoxx UK 50 Risk 10% RV EUR,Stoxx UK 50 Risk 10% RV EUR,SUKR10EG,EUR,other_indices,global_indices
4617,united kingdom,Stoxx UK 50 Risk 10% RV USD,Stoxx UK 50 Risk 10% RV USD,SUKR10DG,USD,other_indices,global_indices
4618,united kingdom,STOXX UK 50 Optimal Daily Leverage EUR NR,STOXX UK 50 Optimal Daily Leverage EUR Net Return,SUKODLEN,EUR,other_indices,global_indices
4619,united kingdom,STOXX UK 50 Daily EUR,STOXX UK 50 Daily EUR,SUKODLEG,EUR,other_indices,global_indices
4620,united kingdom,STOXX UK 50 Daily Short EUR GR,STOXX UK 50 Daily Short EUR Gross Return,SUKDSEG,EUR,other_indices,global_indices
4621,united kingdom,STOXX UK 50 Daily Leverage EUR NR,STOXX UK 50 Daily Leverage EUR Net Return,SUKDLEN,EUR,other_indices,global_indices
4622,united kingdom,Stoxx UK 50 Daily EUR,Stoxx UK 50 Daily EUR,SUKDLEG,EUR,other_indices,global_indices
4623,united kingdom,STOXX UK 50 Daily Leverage x4 EUR NR,STOXX UK 50 Daily Leverage x4 EUR Net Return,SUKDL4EN,EUR,other_indices,global_indices
4624,united kingdom,TR UK 50 Years Government Benchmark,Thomson Reuters UK 50 Years Government Benchmark,TRXVUKGOV50D,GBP,bonds,global_indices
4625,united kingdom,TR UK 30 Years Government Benchmark,Thomson Reuters UK 30 Years Government Benchmark,TRXVUKGOV30D,GBP,bonds,global_indices
4626,united kingdom,TR UK 20 Years Government Benchmark,Thomson Reuters UK 20 Years Government Benchmark,TRXVUKGOV20D,GBP,bonds,global_indices
4627,united kingdom,TR UK 15 Years Government Benchmark,Thomson Reuters UK 15 Years Government Benchmark,TRXVUKGOV15D,GBP,bonds,global_indices
4628,united kingdom,TR UK 10 Years Government Benchmark,Thomson Reuters UK 10 Years Government Benchmark,TRXVUKGOV10D,GBP,bonds,global_indices
4629,united kingdom,TR UK 7 Years Government Benchmark,Thomson Reuters UK 7 Years Government Benchmark,TRXVUKGOV7D,GBP,bonds,global_indices
4630,united kingdom,TR UK 5 Years Government Benchmark,Thomson Reuters UK 5 Years Government Benchmark,TRXVUKGOV5D,GBP,bonds,global_indices
4631,united kingdom,TR UK 3 Years Government Benchmark,Thomson Reuters UK 3 Years Government Benchmark,TRXVUKGOV3D,GBP,bonds,global_indices
4632,united kingdom,TR UK 2 Years Government Benchmark,Thomson Reuters UK 2 Years Government Benchmark,TRXVUKGOV2D,GBP,bonds,global_indices
4633,united kingdom,DJ UK USD,Dow Jones UK USD,GBDOWD,USD,major_indices,global_indices
4634,united kingdom,DJ UK,Dow Jones UK,GBDOW,GBP,major_indices,global_indices
4635,united kingdom,STOXX UK 50 Daily x4 EUR,STOXX UK 50 Daily x4 EUR,SUKDL4EG,EUR,other_indices,global_indices
4636,united kingdom,TR UK 50,Thomson Reuters United Kingdom 50,TRX50GBP,GBP,major_indices,global_indices
4637,united kingdom,STOXX UK 50 Daily Double Short EUR GR,STOXX UK 50 Daily Double Short EUR Gross Return,SUKDDSEG,EUR,other_indices,global_indices
4638,united kingdom,MSCI United Kingdom NR Realtime,MSCI International United Kingdom Net Return Realtime,MIGB00000NUS,USD,other_indices,global_indices
4639,united kingdom,Stoxx UK 50 Risk 5% RV USD,Stoxx UK 50 Risk 5% RV USD,SUKR5DG,USD,other_indices,global_indices
4640,united kingdom,Stoxx UK 50 Risk 5% RV EUR,Stoxx UK 50 Risk 5% RV EUR,SUKR5EG,EUR,other_indices,global_indices
4641,united kingdom,FTSE UK Mid Cap Tradable Plus,FTSE UK Mid Cap Tradable Plus,RUKM150,GBP,other_indices,global_indices
4642,united kingdom,FTSE UK Mid Cap Tradable Plus NR,FTSE UK Mid Cap Tradable Plus NR,RUKM150N,GBP,other_indices,global_indices
4643,united kingdom,MSCI UK NR EUR,MSCI UK NR EUR,MIGB00000NEU,EUR,other_indices,global_indices
4644,united kingdom,FTSE 100 Daily Ultra Short Strategy RT Gross TR,FTSE 100 Daily Ultra Short Strategy RT Gross TR,FTUKXI3X,GBP,other_indices,global_indices
4645,united kingdom,FTSE 100 Daily Super Leveraged RT TR,FTSE 100 Daily Super Leveraged RT TR,FTUKXL3X,GBP,other_indices,global_indices
4646,united kingdom,S&P UK High Yield Dividend Aristocr,S&P UK High Yield Dividend Aristocrats TR,SPUKHDAT,GBP,other_indices,global_indices
4647,united kingdom,DJ Islamic Market U.K.,Dow Jones Islamic Market UK,DJIUK,USD,other_indices,global_indices
4648,united kingdom,DJ UK Select Dividend 20 TR,DJ UK Select Dividend 20 TR,DJUKSDT,GBP,other_indices,global_indices
4649,united kingdom,BNY Mellon United Kingdom Classic ADR TR,BNY Mellon United Kingdom Classic ADR Total Return,BKCGBT,USD,additional_indices,global_indices
4650,united kingdom,BNY Mellon United Kingdom ADR TR,BNY Mellon United Kingdom ADR Total Return,BKGBT,USD,additional_indices,global_indices
4651,united kingdom,BNY Mellon United Kingdom Classic ADR,BNY Mellon United Kingdom Classic ADR,BKCGB,USD,additional_indices,global_indices
4652,united kingdom,BNY Mellon United Kingdom ADR,BNY Mellon United Kingdom ADR,BKGB,USD,additional_indices,global_indices
4653,united kingdom,DJ U.K. Titans 50 EUR,Dow Jones UK Titans 50 EUR,UK50E,EUR,additional_indices,global_indices
4654,united kingdom,DJ U.K. Titans 50 USD,Dow Jones UK Titans 50 USD,UK50D,USD,additional_indices,global_indices
4655,united kingdom,DJ UK Titans 50,Dow Jones UK Titans 50,UK50,GBP,additional_indices,global_indices
4656,united kingdom,FT100 Leveraged TR,FT100 Leveraged TR,TFTUKXL2S,GBP,other_indices,global_indices
4657,united kingdom,FTSE Actuaries Govt Securities UK Linked over 5 ye,FTSE Actuaries Govt Securities UK Linked over 5 year,FTIO,GBP,bonds,global_indices
4658,united kingdom,DJ UK Select Dividend 20,DJ UK Select Dividend 20,DJUKSD,GBP,other_indices,global_indices
4659,united kingdom,NQ UK Dividend Achievers,NASDAQ UK Dividend Achievers,UKDA,GBP,other_indices,global_indices
4660,united kingdom,FTSE Environmental Opportunities UK AIM,FTSE Environmental Opportunities UK AIM,FTEOAIM,GBP,other_indices,global_indices
4661,united kingdom,FTSE Environmental Opportunities UK,FTSE Environmental Opportunities UK,FTEOUK,GBP,other_indices,global_indices
4662,united kingdom,FTSE RAFI UK 100 QSR,FTSE RAFI UK 100 QSR,FTFRGBR1Q,GBP,other_indices,global_indices
4663,united kingdom,FTSE RAFI UK 300 QSR,FTSE RAFI UK 300 QSR,FTFRGBR3Q,GBP,other_indices,global_indices
4664,united kingdom,FTSE RAFI UK Low Volatility,FTSE RAFI UK Low Volatility,FTFRUKLVQ,GBP,other_indices,global_indices
4665,united kingdom,FTSE UK Large Cap Super Liquid Net of Tax,FTSE UK Large Cap Super Liquid Net of Tax,FTFTUKLSNG,GBP,other_indices,global_indices
4666,united kingdom,FTSE UK Mid Cap Super Liquid,FTSE UK Mid Cap Super Liquid,FTFTUKMSLG,GBP,other_indices,global_indices
4667,united kingdom,FTSE 100 Equally Weighted Net Tax,FTSE 100 Equally Weighted Net Tax,FTUKXEQ,GBP,other_indices,global_indices
4668,united kingdom,FTSE 100 Daily Short,FTSE 100 Daily Short,FTUKXS,GBP,other_indices,global_indices
4669,united kingdom,FTSE 100 USD,FTSE 100 USD,FTUKXUSD,USD,other_indices,global_indices
4670,united kingdom,FTSE UK Mid Cap Tradable Plus TR,FTSE UK Mid Cap Tradable Plus TR,RUKM150T,GBP,other_indices,global_indices
4671,united kingdom,FTSE Actuaries Govt Securities UK Linked Market Va,FTSE Actuaries Govt Securities UK Linked Market Value All Stocks,FTIA,GBP,bonds,global_indices
4672,united kingdom,MSCI United Kingdom Net GBP,MSCI International United Kingdom Net GBP Real time,MIGB00000NGB,GBP,other_indices,global_indices
4673,united kingdom,MSCI United Kingdom,MSCI United Kingdom,MIGB00000PGB,GBP,major_indices,global_indices
4674,united kingdom,LME DAILY,London Metal Exchange Index,.LMEX,USD,commodities,global_indices
4675,united kingdom,FTSE All Share Pharmaceuticals & Biotechnology,FTSE All Share Pharmaceuticals & Biotechnology,FTASX4570,GBP,other_indices,world_indices
4676,united kingdom,FTSE All Share Real Estate Investment,FTSE All Share Real Estate Investment,FTASX8630,GBP,other_indices,world_indices
4677,united kingdom,FTSE All Share REIT,FTSE All Share REIT,FTASX8670,GBP,other_indices,world_indices
4678,united kingdom,FTSE All Share Resources,FTSE All Share Resources,FTASX0001,GBP,other_indices,world_indices
4679,united kingdom,FTSE All Share Software & Computer Services,FTSE All Share Software & Computer Services,FTASX9530,GBP,other_indices,world_indices
4680,united kingdom,FTSE All Share Support Services,FTSE All Share Support Services,FTASX2790,GBP,other_indices,world_indices
4681,united kingdom,FTSE All Share Technology Hardware & Equipment,FTSE All Share Technology Hardware & Equipment,FTASX9570,GBP,other_indices,world_indices
4682,united kingdom,FTSE All Share Telecommunication,FTSE All Share Telecommunication,FTASX6000,GBP,other_indices,world_indices
4683,united kingdom,FTSE All Share Tobacco,FTSE All Share Tobacco,FTASX3780,GBP,other_indices,world_indices
4684,united kingdom,FTSE 350 REITs,FTSE 350 - Real Estate Investment Trusts REITs,FTNMX8670,GBP,primary_sectors,world_indices
4685,united kingdom,FTSE All Share Travel & Leisure,FTSE All Share Travel & Leisure,FTASX5750,GBP,other_indices,world_indices
4686,united kingdom,FTSE All Technology,FTSE All Technology,FTASX9000,GBP,other_indices,world_indices
4687,united kingdom,FTSE 350 Real Estate,FTSE 350 - Real Estate,FTUB8600,GBP,primary_sectors,world_indices
4688,united kingdom,FTSE All Utilities,FTSE All Utilities,FTASX7000,GBP,other_indices,world_indices
4689,united kingdom,FTSE GBP Corporates Price Cyclical Consumer Goods,FTSE GBP Corporates Price Cyclical Consumer Goods,GBPCORPI30=,GBP,other_indices,world_indices
4690,united kingdom,FT Ordinary Share,FT Ordinary Share,FTII,GBP,other_indices,world_indices
4691,united kingdom,FTSE 100 Total Return,FTSE 100 Total Return,TRIUKX,GBP,other_indices,world_indices
4692,united kingdom,FTSE 250 ex Investment Trusts,FTSE 250 ex Investment Trusts,FTMX,GBP,other_indices,world_indices
4693,united kingdom,FTSE 350 Mobile Telecom,FTSE 350 - Mobile Telecommunications,FTNMX6570,GBP,primary_sectors,world_indices
4694,united kingdom,FTSE 250 ex Investment Trusts TR,FTSE 250 ex Investment Trusts TR,TFTMX,GBP,other_indices,world_indices
4695,united kingdom,FTSE 250 TR,FTSE 250 TR,TFTMC,GBP,other_indices,world_indices
4696,united kingdom,FTSE All Share Personal Goods,FTSE All Share Personal Goods,FTASX3760,GBP,other_indices,world_indices
4697,united kingdom,FTSE All Share Oil Equipment & Services,FTSE All Share Oil Equipment & Services,FTASX0570,GBP,other_indices,world_indices
4698,united kingdom,FTSE All Share Oil & Gas,FTSE All Share Oil & Gas,FTASX0530,GBP,other_indices,world_indices
4699,united kingdom,FTSE All Share Nonlife Insurance,FTSE All Share Nonlife Insurance,FTASX8530,GBP,other_indices,world_indices
4700,united kingdom,FTSE All Share Gas Water & Multiutilities,FTSE All Share Gas Water & Multiutilities,FTASX7570,GBP,other_indices,world_indices
4701,united kingdom,FTSE All Share General Financial,FTSE All Share General Financial,FTASX8770,GBP,other_indices,world_indices
4702,united kingdom,FTSE All Share General Industrials,FTSE All Share General Industrials,FTASX2720,GBP,other_indices,world_indices
4703,united kingdom,FTSE All Share General Retailers,FTSE All Share General Retailers,FTASX5370,GBP,other_indices,world_indices
4704,united kingdom,FTSE All Share Health Care Equipment & Services,FTSE All Share Health Care Equipment & Services,FTASX4530,GBP,other_indices,world_indices
4705,united kingdom,FTSE All Share Household Goods,FTSE All Share Household Goods,FTASX3720,GBP,other_indices,world_indices
